时间,博文id,用户,用户id,评论,转发,点赞,博文,情感分数
2020年01月26日 01:23,4464792838284586,潮州同城生活圈,1974073460,0,0,1,"
                    【转发，学起来！#家庭版抗疫措施怎么做#】在家中如何预防肺炎？武汉协和医院的夏教授和他儿子、学生一起拍摄了一支视频，手把手指导大家做预防措施，戳视频⬇️@生命时报  L生命时报的微博视频 ​​​                ",1
2020年01月26日 01:23,4464792829474861,阿默默想喝热乎乎的罗宋汤,3189954514,0,0,1,"
                    #新冠肺炎最新动态#希望一觉睡醒数字不会再上升了 ​                ",1
2020年01月26日 01:23,4464792662023874,Nili小紫吖,7301510935,70,3,67,"
                    赵丽颖嗨，这里是小紫！☞求关注☜ 本人互关   温馨提示：最近新冠形肺炎越来越严重了，一定要保护好自己的身体，出门戴口罩，回家要漱口，吃饭前洗手，尽量别出门了！     助攻/回访请标明！有需求的必回！       点赞全代表回访过了，🖐杠精 ​                ",7.0
2020年01月26日 01:22,4464792624550251,数码科技黑莓会,3496107474,0,4,3,"
                    #万众一心抗击新冠肺炎##正确脱戴口罩方法# 【武汉协和医院医生家属3分钟科普#家庭版抗疫防护措施#】“尽量不出门，回家4件事，口罩正确弃，手机要消毒，善用清洁台，咳嗽不恐惧”。视频中的小哥是武汉协和医院内分泌科夏文芳医生的儿子，他用3分钟科普医生家庭如何进行抗疫防护措施，转发周知！（人民日报） ​ L一手video的秒拍视频 收起全文d
                ",4
2020年01月26日 01:21,4464792347358434,Liaobigblack,5446886740,0,1,0,"
                    #万众一心抗击新冠肺炎#武汉加油！！！ ​                ",0
2020年01月26日 01:20,4464792133779223,风56172,7273763187,0,0,0,"
                    #万众一心抗击新冠肺炎#武汉三镇的人民辛苦了，我们都记得清清楚楚 ​                ",-1
2020年01月26日 01:20,4464791999905098,当代生活报,2195600811,9,3,19,"
                    【广西再增10例！累计确诊33例新冠肺炎病例，其中南宁市1例！】2020年1月25日0-24时，广西报告新型冠状病毒感染的肺炎新增确诊病例10例，其中南宁市1例、柳州市1例、北海市1例、百色市1例、桂林5例、梧州1例。目前全区累计报告新型冠状病毒感染的肺炎确诊病例33例，其中南宁市1例、柳州市4例、桂林市11例、梧州市2例、北海市7例、防城港市2例、玉林市1例、百色市2例、河池市3例。目前追踪到密切接触者337人，正在接受医学观察327人。（南国早报） 收起全文d
                ",-1
2020年01月26日 01:18,4464791530187870,青溪尽墨,1965666123,1,1,6,"
                    我有一种感觉，这个“武汉市新冠肺炎指挥部”的各种举动，就像一个完全搞不清状况的人做出来的一样。而且各种决定完全仓促，事先连预案都没有，事后要么改口要么打上乱七八糟的补丁。像是一个疯子国王下达胡言乱语的命令，手下人却还要一丝不苟地照做并擦他的屁股…… ​                ",0.0
2020年01月26日 01:18,4464791525118776,城程西北,5101841112,0,0,0,"
                    大年初二了。虽然但是，许个愿。希望疫情快快过去，希望我们能战胜新冠肺炎，希望新一年大家平安健康。医生是我此生最敬重的职业。举国的救死扶伤，他们在前线保护全国。平安就是大吉 ​                ",17.0
2020年01月26日 01:17,4464791261470972,贞丰检察,3849030226,2,11,30,"
                    #发热咳嗽非新冠肺炎唯一首发症状# 【感染“新型冠状病毒”后有哪些症状？如何处理？】L安阳日报的微博视频 2黔西南布依族苗族自治州·贞丰县 ​                ",-2
2020年01月26日 01:17,4464791164429475,龙在天涯8333,3535396574,0,0,1,"
                    《感染病专家：抗艾药物对新冠肺炎治疗有效》感染病专家：抗艾药物对新冠肺炎治疗有效O网页链接 ​                ",6
2020年01月26日 01:16,4464790988169262,Dorothy0414,1841944163,0,0,0,"
                    #河南确诊首例新型肺炎##新冠肺炎进入第二波流行上升期#河南省这次的应对真的非常到位了虽然有点无情但是这样的情况下让人觉得超级靠谱啊！还有河南省的基层干部也辛苦了正月初一还在开会部署👍🏻👍🏻👍🏻衷心祝愿所有人都健康平安！ ​                ",0.0
2020年01月26日 01:16,4464790972143196,南国早报,1899950161,26,19,94,"
                    【广西再增10例！累计确诊33例新冠肺炎病例，其中南宁市1例！】2020年1月25日0-24时，广西报告新型冠状病毒感染的肺炎新增确诊病例10例，其中南宁市1例、柳州市1例、北海市1例、百色市1例、桂林5例、梧州1例。目前全区累计报告新型冠状病毒感染的肺炎确诊病例33例，其中南宁市1例、柳州市4例、桂林市11例、梧州市2例、北海市7例、防城港市2例、玉林市1例、百色市2例、河池市3例。目前追踪到密切接触者337人，正在接受医学观察327人。 收起全文d
                ",-1
2020年01月26日 01:15,4464790854196759,九江共青城发布,2867360410,10,7,5,"
                    #新冠肺炎最新动态#【#青海省启动一级响应#】根据《中华人民共和国传染病防治法》和《青海省突发公共卫生事件应急预案》等有关法律法规规定，青海省人民政府决定，从2020年1月25日24时起，启动青海省重大突发公共卫生事件一级响应，依法依规科学实施防控措施。终止日期由省人民政府另行通知。（人民日报） 收起全文d
                ",3
2020年01月26日 01:15,4464790711315396,九江共青城发布,2867360410,10,7,9,"
                    #新冠肺炎最新动态#【#全国387个火车站进出站需测温筛查#】记者从中国国家铁路集团有限公司获悉，截至25日8时，铁路部门已经配合湖北省有关地市政府关闭湖北境内72个火车站离开当地通道，在全国范围内387个火车站配合当地防疫部门开展进出站旅客测温筛查工作。（新华社）O网页链接 ​​​ 收起全文d
                ",1
2020年01月26日 01:15,4464790682156335,拾一0416,5815688753,0,0,0,"
                    #万众一心抗击新冠肺炎#武汉加油!祖国加油! ​                ",0
2020年01月26日 01:14,4464790380303818,桂林生活网官方微博,2166917253,13,8,24,"
                    #桂林身边事##全国确诊新型肺炎病例# 【桂林新增5例新冠肺炎确诊病例，累计11例！其中全州3例阳朔恭城永福各1例】1月26日凌晨，广西壮族自治区卫生健康委发布通报，桂林市新增5例新型冠状病毒感染的肺炎确诊病例。截至目前，桂林新冠肺炎确诊病例累计11例。新增病患详情患者余某，女，67岁，武汉市人，1月22日到达桂林，1月23日作为密切接触者进行隔离医学观察，1月24日出现发热等症状并收入到南溪山医院，25日经市疾控中心实验室检测新型冠状病毒核酸阳性，目前病情稳定。患者李某，女，12岁，武汉市人，1月22日到达桂林，1月24日出现发热等症状并收入到南溪山医院，25日经市疾控中心实验室检测新型冠状病毒核酸阳性，目前病情稳定。患者朱某，女，41岁，武汉市人，1月22日到达桂林，1月24日出现发热等症状并收入到南溪山医院，25日经市疾控中心实验室检测新型冠状病毒核酸阳性，目前病情稳定。患者周某（为1月24日确诊患者的密切接触者），女，31岁，全州县人，常住南宁，1月20日曾与确诊患者共同进餐。1月24日出现发热等症状，收入全州县人民医院隔离治疗，25日市疾控中心实验室检测新型冠状病毒核酸阳性，目前病情稳定。患者胡某，女，47岁，武汉市人，1月23日自驾到达我市阳朔县，1月25日收入阳朔县人民医院隔离治疗，25日市疾控中心实验室检测新型冠状病毒核酸阳性，目前病情稳定。目前，患者均在定点医院隔离治疗，密切接触者正在接受医学隔离观察。详情:O最新！桂林新增5例新冠肺炎确诊病例，累计11例！其中全州3例阳朔恭城永福各1例 收起全文d
                ",4
2020年01月26日 01:13,4464790359056241,遗忘一切不安的小情绪11,6487795661,0,0,0,"
                    我在看：【别信这25个武汉新冠肺炎的谣言】#跟新浪看热点#  O别信这25个武汉新冠肺炎的谣言 ​                ",-1
2020年01月26日 01:13,4464790305244193,-天顶一粒星-,5211696847,0,0,5,"
                    小时候新年许的愿是希望自己开心每一天。现在长大了，新年愿望许的是平安。#云南新增新冠肺炎3例##疫情地图# ​                ",8
2020年01月26日 01:13,4464790162843467,蓉姐姐baby,5435163665,1,1,17,"
                    #万众一心抗击新冠肺炎#与时间赛跑，武汉半个月之内在建一所“小汤山医院”武汉雷神山医院#中国加油# 2漳州 L漳州小姐姐蓉的微博视频 ​                ",0
2020年01月26日 01:12,4464790116368127,alone6052442923,6052442923,0,0,0,"
                    特别的初一，特别的年味！新年第一天真的是悄悄的结束了，职业无贵贱，但个人有生死，致敬为抗击新冠肺炎这场无硝烟战争冲锋陷阵的一线英雄，20年你们是当之无愧的时代英雄！ 2巴彦淖尔 ​                ",6
2020年01月26日 01:12,4464790087179279,半晖晖今天抽到小鹿了吗,3042452645,0,0,0,"
                    我特么想想蒙自就在旁边我就害怕，一天就跟个鹌鹑一样待在家里，也不让爹妈出门。云南本来就偏僻，医疗水平也不高，非搁着云南跑干酿么。平时看你们嫌弃云南脏乱差，治安不好，黑云南那叫一个开心的。关键时刻就往云南跑干酿么。给是我们野生菌太好吃，忍不住想吃了？是么强烈推荐吃啊种颜色漂亮的，大红大紫的，我们一般不舍的吃，都是用来招待外宾的，特别是，武汉过来的。炒了吃煮了吃，菌子火锅都可以，让你吃了一次就没得第二次🙃🙃🙃🙃🙃#云南新增6例新型肺炎病例##云南新增新冠肺炎3例##云南启动一级响应##云南新型冠状病毒##云南疫情最新通报# 2开远市 收起全文d
                ",7.0
