时间,博文id,用户,用户id,评论,转发,点赞,博文,情感分数
2020年01月02日 17:44,4.45634E+15,于晓攀,5883600795,3,105,16,"
                    #不明原因肺炎患者转入传染病医院# 什么是传染病，传染病会给人类带来多大的影响，一段视频告诉你，那些你不曾了解过的传染病冷知识。#科普在行动#  L丁香医生的秒拍视频 ​                ",-3
2020年01月02日 16:21,4.45632E+15,Xjj_无争,6746911760,55,48,363,"
                    #不明原因肺炎患者转入传染病医院# “不明原因，新型，”总会给人莫名的恐惧感，希望大家不信谣不传谣。#武汉肺炎疫情患者被要求继续留院# 没有任何病毒比思想可怕！稳住！ ​                ",-8
2020年01月02日 17:47,4.45634E+15,成华科协,3558925725,0,0,0,"
                    非常值得一读的长文：追踪SARS的源头。致敬这些伟大的科研人员！ ​#不明原因肺炎患者转入传染病医院##武汉航班现疑似传染病人为不实消息# ​                ",-1
2020年01月02日 17:34,4.45634E+15,全球IT数码排行榜,1790047035,134,144,162,"
                    #武汉航班现疑似传染病人为不实消息# #不明原因肺炎患者转入传染病医院#【科普：什么是肺炎？怎样预防？】肺炎的症状及发病原因是什么，下面是大多数常见肺炎的发病机制，转发一起通过视频让更多人了解下！L医视频的微博视频 ​                ",2
2020年01月02日 17:13,4.45633E+15,球探号,2166358815,75,57,58,"
                    #不明原因肺炎患者转入传染病医院# 希望不是什么可怕的病菌，2020必须平稳过度幸福一年！祈祷祈祷大家不要误传,一切听官方新闻 ​                ",-6
2020年01月02日 16:45,4.45633E+15,中国新闻网,1784473157,0,0,376,"
                    【武汉#不明原因肺炎患者转入传染病医院#】近日，武汉华南海鲜市场不明原因肺炎事件持续引发关注。记者走访发现，相关患者已于2019年12月31日转入武汉市一家传染病专科医院进行隔离治疗。此外，记者了解到，华南海鲜市场附近小区有居民也感染了不明原因肺炎，目前已进入上述医院隔离治疗。（新京报）O网页链接 收起全文d
                ",-3
2020年01月02日 16:27,4.45632E+15,武汉热生活,3859392507,187,184,237,"
                    #武汉身边事#【武汉不明原因肺炎患者转入传染病医院，市场附近居民感染】武汉华南海鲜市场不明原因肺炎事件持续引发公众关注。记者走访发现，相关患者已于2019年12月31日转入武汉市一家突发公共卫生事件医疗救治定点医院、也是一家传染病专科医院——金银潭医院进行隔离治疗。此外，记者了解到，华南海鲜市场附近小区有居民也感染了不明原因肺炎，目前已进入上述医院隔离治疗。（新京报） 收起全文d
                ",-4
2020年01月02日 17:40,4.45634E+15,围脖母婴频道,1790036227,112,119,110,"
                    #不明原因肺炎患者转入传染病医院#气温下降，让呼吸系统疾病有了“可乘之机”，冬季儿童最容易患感冒、肺炎等疾病，如何科学鉴别，有效预防？ 新华访谈专访首都医科大学附属北京儿童医院呼吸二科主任、主任医师赵顺英，带来权威解答。L新华网的微博视频 ​                ",0
2020年01月02日 19:26,4.45637E+15,搜狐新闻,5890672121,140,46,814,"
                    【武汉肺炎患者讲述：感染性不强 家属未被体检】武汉发现的多例不明原因肺炎病例仍在隔离治疗中，有多位患者目前被收治在武汉市金银潭医院。有患者家属透露，因本次肺炎传染性不强，目前未被要求体检。目前正在接受治疗的69岁患者郑先生称，他原本在华中科技大学同济医学院附属同济医院治疗，“本来都要好了，上个星期五复查后突然被转到金银潭医院。”据郑先生妻子描述，他家因负责酒店采购业务，所以经常与华南市场联系。12月12日，郑先生开始发烧，去了一医院检查，诊断为肺部感染，后来他又去了同济医院住院，经治疗后退烧。同济医院给的出院诊断结论为“重症病毒性肺炎”，建议转武汉市金银潭医院继续治疗。2019年12月29日，郑先生被转到金银潭医院。另一位患者的家属黄女士称，她丈夫也是做酒店采购，上个月发烧一周。起初是在小医院治疗，后来转到同济医院，被诊断为肺炎。“医生说没有特效药，我们也挺着急。”黄女士说，1月1日，同济医院表示要集中治疗，随后，丈夫被转来金银潭医院，“送来的时候发烧40度”。 黄女士说：“我跟他住一起都没有要求我检查，说明这个不传染，也算是好事情。” 据介绍，金银潭医院对此次不明原因肺炎患者进行集中管理。患者没有接受太多常规意义上的治疗，但医生每天会来病房测量体温，且不允许病人与外界接触。传染病病房外的铁门已经被关严，门口告示写着“致所有家属：患者所需生活用品一律下午3到4点送来，用袋子装好，并写上患者序号姓名，谢谢配合。（其他时间暂不接待）”O网页链接 收起全文d
                ",11.5
2020年01月02日 19:47,4.45637E+15,朱磊ley,1741568145,149,11,428,"
                    #不明原因肺炎患者转入传染病医院##武汉发现不明原因肺炎# 我觉得武汉市卫健委也挺倔强的，现在各报社都已经报了四六楼住着患者，五楼也开始接待，你们跟没事人一样，连通报一下最新情况，解释一下相关问题都没。武汉人民真的很焦虑你们看不出来吗？ ​                ",-8.5
2020年01月02日 18:00,4.45635E+15,老郭说事_,2533837991,43,14,66,"
                    #不明原因肺炎患者转入传染病医院#华南海鲜市场附近小区有居民也感染了不明原因肺炎，目前已进入传染病医院隔离治疗。患者表示，其病情已无大碍，希望外界不用再担心。疫情面前 纪律一定要挺在前面。面对疫情我们要做到：不造谣、不信谣、不传谣。希望大家不要轻易相信、随意传播。互联网不是法外之地，请广大网友在疫情时理性发#武汉航班现疑似传染病人为不实消息#一切信息以官方权威部门发布为准，不要相信和传播谣言，保持正常的工作和生活秩序。利用互联网造谣、传播谣言的行为扰乱社会秩序、影响社会稳定，特别是在关键时期，对于恶意造谣制造社会恐慌的，网信部门将联合公安机关依法查处、严厉打击。 收起全文d
                ",-10.5
今天16:56,4.59368E+15,新浪综艺,1878335471,3137,6079,278432,"
                    #蔡徐坤标签# #肖战再唱余年# 为爱尖叫节目单公布！蔡徐坤尖叫启幕《标签》、小鬼王琳凯&D. M.《被选召的孩子》、THE9《Dumb Dumb Bomb》、黄明昊《Freedom》、任嘉伦&谭松韵《时空的记忆》、陈伟霆《我门》、肖战尖叫惊喜《余年》...你最期待谁？ ​                ",3
今天17:01,4.59368E+15,微博综艺,2110705772,4425,48622,814397,"
                    2021爱奇艺#为爱尖叫#晚会官宣完整节目单惊喜全公开！不仅可以决定节目顺序、还可以决定限定互动节目、安可舞台！有你期待已久的节目吗？晚会过程中又会有怎样的惊喜现身呢～就是今晚！想看谁就为TA助力吧！ ​                ",10
今天17:14,4.59368E+15,天天向上,1507921471,1763,1985,11724,"
                    #天天向上# 漫姐@陈漫ChenMan 拍一博@UNIQ-王一博 拍到停不下来现场🈶（枫哥：怎么这我也能躺枪）  L天天向上的微博视频 ​                ",2
今天17:06,4.59368E+15,澎湃新闻,5044281310,87,39,7278,"
                    【小调查：你们学校有考试成绩正态分布的要求吗？】#中南大学回应要求学生成绩正态分布#近日，中南大学一名教师在社交账号上怒怼学校教务办，称学校要求其“将50名学生成绩从90分改成80分”，以符合“正态分布”。成绩呈“正态分布”，表现为中等成绩占最多数，其余成绩以中等成绩为中轴，向两侧 ​                ",5
今天17:08,4.59368E+15,思想聚焦,1742566624,439,1882,3938,"
                    周五给人的感觉： ​​​​                ",0
2020年01月02日 22:00,4.45641E+15,界面新闻,5182171545,20,63,157,"
                    【武汉肺炎患者讲述：传染性不强家属未被体检，本人已退烧一星期】病例临床表现为发热，少数病人呼吸困难，胸片呈双肺浸润性病灶。所有病例均已隔离治疗，密切接触者的追踪调查和医学观察正在进行中。在此次不明原因肺炎病例中，到目前为止调查未发现明显人传人现象。O武汉肺炎患者讲述：传染性不强家属未被体检，本人已退烧一星期 ​                ",-4
2020年01月02日 22:12,4.45641E+15,香港文匯網,2632236847,14,11,86,"
                    【陈肇始：香港暂未发现与武汉相关个案 将每日公布监测数字】因应武汉出现不明原因肺炎个案，香港特区政府召开跨部门会议。食物及衞生局局长陈肇始在会后见记者时表示，香港暂时未发现与武汉相关的严重肺炎个案，为回应社会关注，当局将每日公布监测数字。O网页链接 ​                ",-4
今天17:01,4.59368E+15,北京人不知道的北京事儿,1662214194,350,61,1377,"
                    网友投稿：北京崇文门搜秀，外卖员说想进商场去吃饭，但保安不让他从正门进，让他走取餐通道，保安负责人还说什么“商场我说了算”，保安还推搡这外卖员。。。这事儿你怎么看？ L北京人不知道的北京事儿的微博视频 ​                ",-4
今天16:54,4.59367E+15,新浪新闻,2028810631,42,19,4355,"
                    #我投# #如何看待接种新冠疫苗# 2020年12月15日以来，我们正式开展了我国重点人群的新冠疫苗接种工作。迄今为止，全国重点人群接种量已近750万剂次，加上之前针对高风险人群接种的160余万剂次，我国已累计开展新冠病毒疫苗接种900多万剂次。按照我国新冠病毒疫苗接种“三步走”策略，未来通过有序开展 ​                ",3
