时间,博文id,用户,用户id,评论,转发,点赞,博文,情感分数
2020年01月26日 13:20,4464973163960321,宋清辉,1891366595,9,3,190,"
                    #宋清辉看肺炎疫情# 贵阳禽蛋交易市场暂时关闭！据贵州日报，1月26日，记者从贵阳市数字化禽蛋配送中心（市场）获悉，为做好新冠肺炎疫情防控，该市场暂时关闭，开市交易时间视情况再定。贵阳市数字化禽蛋配送中心位于修文县扎佐境内，是贵阳市唯一活禽交易市场，每天向贵阳市供应3-5万字白条鸡。据贵阳市数字化禽蛋配送中心负责人介绍，按照惯例，每年中心在春节大年初三即开市恢复正常交易，向贵阳市内供应白条鸡。今年情况特殊，接到贵阳市商务主管部门通知，要求做好新冠肺炎疫情防控，中心决定暂时关闭市场交易，开市交易时间视情况再做决定。该负责人表示：生命健康大于一切，暂时关闭市场是为减少公众交叉感染和降低传播风险，有效切断病毒传播途径，确保生命安全和身体健康，虽然市场关闭会带来损失，也会影响市场交易，但是，值！(记者罗华)#肺炎疫情实时动态播报# #众志成城战胜疫病# 收起全文d
                ",15
2020年01月26日 13:40,4464978243873284,云南网,1959444680,0,30,28,"
                    #云南防控新冠肺炎疫情#【扩散周知！云南最新发热门诊和定点医疗救治机构名单】1月26日，云南省卫生健康委发布调整后新型冠状病毒感染的肺炎发热门诊和定点医疗救治机构名单。名单显示，全省定点救治医院名单共117家，发热门诊医疗机构共200家。详情如下，转发周知。O扩散周知！云南最新最全发热门诊和定点医疗救治机构名单 ​                ",2
2020年01月26日 13:19,4464973004314978,中国反邪教,1590753120,20,51,95,"
                    #我愿意为你守护# 【已有多人被拘留！浙江警方提醒：对新冠肺炎疫情不造谣、不信谣、不传谣】当前，新型冠状病毒感染肺炎疫情牵动着全国人民的心，社会各界纷纷投入抗击疫情的行动中。但有一些网民在未经核实的情况下，在网络上发布、转发不实信息，甚至制造传播谣言，造成不良社会影响。近日，公安机关依法查处宁波、温州、金华等地多起网上故意制造传播谣言的违法行为，采取行政拘留等措施。@浙江公安 #微信散布疫情谣言或被永久封号# 收起全文d
                ",-5.5
2020年01月26日 12:29,4464960413212815,金融侠女盈盈,2436093373,52,40,241,"
                    埃博拉、鼠疫、艾滋、sars、新冠肺炎……这些可怕的传染性病毒，全都来自于野生动物，它们在人类身上的肆虐全都是因为人类捕食和密切接触野生动物。这应证了黑格尔说过的：人类从历史中学到的唯一教训，就是人类没有从历史中学到任何教训。 ​                ",-3
2020年01月26日 13:11,4464970974972941,云南网,1959444680,0,45,25,"
                    #云南防控新冠肺炎疫情#【紧急扩散！急寻21日、22日乘坐过这些交通工具的乘客】1月26日，云南玉溪市人民政府办公室对外发布消息称，玉溪易门籍一名男性经玉溪市医疗机构诊断，报经省疾控中心复核，已于1月25日确诊为新型冠状病毒感染的肺炎病例，目前已被玉溪市医疗机构收治。      该名确诊患者在武汉工作，于2020年1月21日从武汉乘坐8时41分G1525高铁13号车厢于1月21日到达昆明南站，15时40分左右乘昆明地铁1号线转2号线转3号线到昆明西部客运站，17时10分由西部客运站乘坐公共汽车回易门县家中，1月22日13时40分左右从家中乘坐途经昆明至易门的客车到易门县客运站，打滴滴车a href=""http://t.cn/A6PtYafV"" target=""_blank"">O紧急扩散！急寻21日、22日乘坐过这些交通工具的乘客 收起全文d
                ",2
2020年01月26日 12:00,4464953102450398,浙江卫视,1288369910,69,9,202,"
                    【蓝媒新闻】【杭州新冠肺炎防控指挥部:不封城！】#抗击肺炎##不恐慌# 杭州市自采取公共卫生事件一级响应以来，在省委省政府的领导下，防控“冠状病毒肺炎”各项工作有序、有力、有效，尽管病例数仍在增加，但均为输入性病例，并且均按医学隔离标准和诊疗规范实施有效管控。为了减少输入性病例，我们在一些入城口采取了体温监测措施，但不存在“封城”等说法，请广大市民不信谣不传谣，响应指挥部“十条建议”，不必恐慌，减少流动，在市委市政府的带领下收起全文d
                ",4.5
2020年01月26日 13:06,4464969725175216,贵州都市报,1973634817,33,4,130,"
                    #贵州新型肺炎# 【贵阳禽蛋交易市场暂时关闭】1月26日，记者从贵阳市数字化禽蛋配送中心（市场）获悉，为做好新冠肺炎疫情防控，该市场暂时关闭，开市交易时间视情况再定。  贵阳市数字化禽蛋配送中心位于修文县扎佐境内，是贵阳市唯一活禽交易市场，每天向贵阳市供应3-5万只白条鸡。  据贵阳市数字化禽蛋配送中心负责人介绍，按照惯例，每年中心在春节大年初三即开市恢复正常交易，向贵阳市内供应白条鸡。今年情况特殊，接到贵阳市商务主管部门通知，要求做好新冠肺炎疫情防控，中心决定暂时关闭市场交易，开市交易时间视情况再做决定。  该负责人表示：生命健康大于一切，暂时关闭市场是为减少公众交叉感染和降低传播风险，有效切断病毒传播途径，确保生命安全和身体健康，虽然市场关闭会带来损失，也会影响市场交易，但是，值！#防控疫情我们在一起# 收起全文d
                ",17.0
2020年01月26日 12:24,4464959062652543,四川发布,1905843503,87,32,602,"
                    【四川多所高校发出通知：学生不得提前返校 部分考试时间推迟】近日，受新冠肺炎疫情影响，四川省多所高校发出通知，要求学生不得提前返校，关闭学校图书馆，推迟原定考试等。（杨璐绮） O四川多所高校发出通知：学生不得提前返校 部分考试时间推迟 ​                ",-3
2020年01月26日 12:36,4464962212952817,平安开封,2011677057,13,23,83,"
                    #抗击疫情##大年初二# 开封白衣战士赴援武汉今日10：00，来自河大淮河医院、河大一附院的52名医护人员从河南大学金明校区出发，即将奔赴武汉疫情一线进行医疗支援。市长高建军、河南大学党委书记卢克平前去送行。白衣战士们，家乡父老等待你们凯旋！最美逆行者，向你们致敬！等你们平安归来！#你家今年取消拜年了吗##万众一心抗击新冠肺炎# L开封广播电视台的微博视频 ​​​ 收起全文d
                ",8
2020年01月26日 12:08,4464955057133181,第一财经日报,1926909715,26,7,70,"
                    【杭州新冠肺炎防控指挥部：不封城】杭州市“冠状病毒肺炎”防控指挥部：我市自采取公共卫生事件一级响应以来，在省委省政府的领导下，防控“冠状病毒肺炎”各项工作有序、有力、有效，尽管病例数仍在增加，但均为输入性病例，并且均按医学隔离标准和诊疗规范实施有效管控。为了减少输入性病例，我们在一些入城口采取了体温监测措施，但不存在“封城”等说法，请广大市民不信谣不传谣，响应指挥部“十条建议”，不必恐慌，减少流动，在市委市政府的带领下齐心协力打赢这场健康保卫战。 收起全文d
                ",6.5
2020年01月26日 13:48,4464980256913398,友仁养生-做个健康人,1967815615,5,22,54,"
                    #阻击新型冠状病毒# 了解下新型冠状病毒肺炎与流感的区别。不要一咳嗽、打喷嚏就紧张！除按要求去正规医院确诊区别外，自己了解下，心里也好有个底。冬季是流感的高发季节。新冠病毒肺炎早期症状类似其他普通感冒。根据前些时间临床分析总结，了解下他们的区别，特珠时期以免一咳嗽打喷嚏就紧张。流感与新冠状病毒之间的共同点。都有发热、头痛、乏力等症状。新型冠状病毒它会引起急性呼吸综合征，而普通的一般不会引起。急性呼吸综合征表现，它除了有流感的一些症状以外，它的高热不易控制，随着在这里要做到自我初步的进行鉴别。一、干咳新型冠状病毒最明显的症状之一就是干咳，通俗点说就是只咳嗽没有痰，而流感所致的咳嗽可能初期咳嗽没有痰，但是随着病情进展就会伴有脓性咳痰。二、呼吸窘迫随着病情的发展，有的患者干咳就会继续发展，从而出现呼吸窘迫。所谓的窘迫就是指呼吸频率增加、呼吸困难、影像学检查发现浸润阴影等。三、发热流感与新冠状病毒所致的发热也有区别的，比如发热超过38.5℃，并且在应用药物时退热的效果不理想，发热持续的时间也很长。流感所致的发热一般持续2-3天就能恢复，而该病毒所致的发热时间往往大于流感发热的时间。四、有疫区活动史或接触疫区感染人群。 收起全文d
                ",-11.5
2020年01月26日 12:42,4464963643040490,洛阳信箱,1642430350,21,17,21,"
                    #河南硬核# 【转发收藏！河南各地新冠肺炎热线电话】打好这场疫情防空站，需要我们共同努力。截至目前，郑州、新乡、洛阳等地公布了新冠肺炎热线电话，小编吐血整理，转给身边的人。#关注河南新冠肺炎疫情##河南启动一级响应# ​​​​                ",4
2020年01月26日 13:11,4464970995554511,江西日报,1991123083,43,10,175,"
                    #江西全力防控新型肺炎#【江西省教育厅：所有学校所有年级寒假一律不得补课】#万众一心抗击新冠肺炎# 1月25日，江西省教育厅下发通知，对全省教育系统做好新型冠状病毒感染的肺炎疫情防控工作再部署，要求切实做好新型冠状病毒感染的肺炎疫情防控工作应急预案工作。详见>>O网页链接（江西教育网） 收起全文d
                ",1
2020年01月26日 13:43,4464979015075391,河南日报,3288875501,14,4,73,"
                    #一豫道破# 【不信谣不传谣，就是你我的贡献】此时此刻，新型冠状病毒感染的肺炎疫情正牵动着每一个人的心。全国上下都在为应对疫情努力时，却也有一些谣言在传播。　　从燃放烟花爆竹能“杀菌消毒”，到抽烟喝酒“遏制”新冠肺炎，一些明显反科学的谣言，让人嗤之以鼻，这些谣言的害人之心也是昭然若揭——如果真有人轻信，导致没有做好防护措施而染病该怎么办？　　更有甚者，在网上传播武汉医院的虚假情况，以及某某地也要封城的假消息，引起了民众不必要的恐慌。　　目前，官方机构、专家以及媒体也在网上积极辟谣，但是“造谣一张嘴，辟谣跑断腿”，在全社会集中力量抗击疫情的当下，还要分出手来对付这些可恶的　　这些造谣者，注定难逃法律的制裁。而作为普通人的你我，面对谣言时能做些什么？　　首先要相信官方媒体，相信权威信源。然后在看到网上流传的一些信息时，不要盲目相信，要参照官方消息，做好自己的基础判断，一旦确定是谣言就随手举报。　　不信谣不传谣，就是你我在抗击疫情中能做的贡献。（记者 陈晨） 收起全文d
                ",1.5
