score,text
-1,"急转 寻日 吉林 JG 大巴 乘客 吉林省 乾安县 新型 冠状病毒 疫情 应急 指挥部 发布 紧急通知 乘坐 松原 长途 客运站 出发 乾安 客运 班车 乘客 时分 松原 长途 客运站 出发 乾安 客运 班车 JG 抵达 车上 发现 名由 武汉 疫区 回乡 人员 确诊 新型 冠状病毒 感染 肺炎 患者 中华人民共和国 传染病 防治法 寻找 同乘 人员 防控 措施 同乘 人员 通告 第一 时间 拨打 新型 冠状病毒 疫情 应急 指挥部 电话 登记 备案 卫生 健康 部门 指派 专业 人员 上门 流行病学 调查 指导 防控 同乘 人员 居家 隔离 观察 外出 走动 期间 发热 乏力 干咳 症状 拨打 电话 等待 专用车辆 接诊 乾安县 人民 医院 发热 门诊 就诊 同乘 人员 私自 医疗机构 就诊 私自 公共 交通工具 央视 新闻 急转 寻日 吉林 JG 大巴 乘客 收起 全文 
"
0,"湖北 累计 报告 新型 肺炎 病例 ## 首个 新冠 病毒检测 试剂盒 检验 早些 好好 预防 疾病 健康 多一点 疾病 一点 加油 首个 新冠 病毒检测 试剂盒 检验 疫情 控制 起到 作用 
"
-1,"除夕 年夜饭 再三再四 叮嘱 妈妈 近期 出门 到家 小姑娘 微信里 聊着 守岁 形容 一路上 阴间 见到 影子 路灯 那种 鬼火 这是 经历 一个 特别 春节 安稳 度过 拿来 儿子 吹牛皮 大年初一 上午 床上 微博 一会儿 取消 次日 父母 拜年 约定 妈妈 理解 本来 下午 电脑 做点 事情 全无 心思 反正 一时半会儿 工了 懈怠 懈怠 没关系 打开 淘宝 下单 口罩 不知 发货 点开 年前 承诺 春节 打烊 每日 优鲜 寻思 囤点 页面 一片空白 手机 断网 刷新 两次 持续 关注 疫情 文章 报道 数次 落泪 感动 敬佩 愤恨 难过 伤感 一位 武汉 老爹 药店 十元 三个 口罩 遭拒 七八十 整包 大灾 大难 之中 永远 个体 孤苦 贫弱 悄无声息 舍弃 正是 身在 em class color red 新冠 肺炎 有幸 收治 强撑 病体 医院 打针 挂水 家中 老小 六口 照料 不治 说实话 后悔 养猫 最初 花米 一个 好办 作伴 抱来 黑米 饲喂 流浪 玉米 收留 三个 娃娃 温顺 可爱 不难 生态 脆弱 厌弃 人生 依然 无比 惜命 上有老下有小 二十年 资格 重病 资格 保证 惟有 祈求 上苍 眷顾 送走 一个 依赖 生命 先行一步 托付 钟南山 院士 呼吁 在家 自我 隔离 两周 疫情 控制 国家 经济 影响 最小 做法 延长 春节假期 官方消息 高层 决策者 脑子 想想 担忧 年前 这位 院士 这位 耄耋之年 院士 收起 全文 
"
-1,"新型 冠状病毒 抗体 ## 轻症 患者 居家 隔离 人民日报 非典型 症状 感染 腹泻 三次 第二天 眼睛 早上 醒来 眼睛 分泌物 心慌 乏力 右小腿 肌肉 胀痛 脑神经 症状 父母 团年 检查 心电图 症状 消失 状态 宅家 消毒水 擦擦 通风 打算 再有 医院 妈妈 幸运 感染 父母 不知情 同吃同住 几天 发现 症状 第三 四代 感染者 具备 感染 能力 只能 祈祷 收起 全文 
"
0,"抗击 新型 肺炎 第一线 春节 期间 停止 提供 集体 聚餐 服务 紧急通知 新型 冠状病毒 肺炎 发展 形势 我省 启动 突发 公共卫生 事件 一级 响应 切实有效 做好 新型 冠状病毒 防控 工作 确保 人民 群众 生命安全 身体健康 上级 紧急通知 精神 餐饮企业 停止 提供 集体 聚餐 服务 订餐 客户 做好 解释 工作 辽宁 新增 输入 确诊 病例 营口 收起 全文 
"
1,"知事 主播 联播 战胜 恐惧 战胜 疫情 第一步 中央 防疫 工作 部署 全力以赴 应对 疫情 特别 武汉 居民 战胜 疫情 信心 疫情 面前 信心 一剂 疫苗 一种 抵抗力 万众一心 战胜 新型 冠状病毒 瘟神 央视 新闻 微博 视频 
"
-1,"第一次 微博 吵架 真的 忍住 恶言相向 武汉 武汉 想想 好笑 真的 很坏 心肠 新型 冠状病毒 还毒 争辩 打码 
"
0,"新型 冠状病毒 为啥 病毒 外放 随便 偷跑 不用 隔离 临沧 云县 
"
0,"湖北 黄石 正式 确诊 新型 冠状病毒 肺炎 病例 死亡 依托 具备 防护 级别 生物 实验室 黄石 新型 冠状病毒 样本 采样 检测 并于 正式 确诊 病例 死亡 网页 链接 
"
1,"万众一心 抗击 新冠 肺炎 天佑 炎黄子孙 众志成城 打赢 这场 疫战 留在 湖北 一个 英雄 
"
-1,"大河 河南 新增 新冠 肺炎 确诊 病例 年月日 报告 新型 冠状病毒 感染 肺炎 新增 确诊 病例 平顶山市 新乡市 南阳市 驻马店市 固始县 报告 首例 确诊 病例 平顶山市 新乡市 南阳市 驻马店市 固始县 新增 确诊 病例 郑州市 周口市 信阳市 日时 河南省 卫生 健康 收到 省内 累计 报告 新型 冠状病毒 感染 肺炎 确诊 病例 重症 病例 死亡 病例 确诊 病例 郑州市 洛阳市 平顶山 新乡 三门峡市 南阳市 信阳市 驻马店市 周口市 巩义市 固始县 重症 追踪 密切接触 解除 医学观察 诊断 疑似 感染 尚有 接受 医学观察 濮阳 收起 全文 
"
0,"汕头 确诊 首例 新冠 肺炎 坐标 金平 口罩 一个 两个 嫌少 几十 一百 更好 
"
1,"今晚 听说 亲戚 七八十岁 几天 爷爷奶奶 拜年 大惊失色 我妈 还要 饭菜 老妈 工作 爸妈 统一战线 奶奶家 一番 情绪化 劝说 严重性 拿出 网上 一顿饭 亲情 奶奶 家人 通情达理 劝说 顺利 看着 奶奶 打电话 亲戚 在家 好好 休息 串门 这颗 心才 放下 希望 中老年人 听听 孩子 家人 社会 好好 保护 抗击 新冠 肺炎 关注 独居 老人 收起 全文 
"
1,"海关总署 设立 进口 捐赠 物资 绿色通道 海关总署 发文 确保 用于 新型 冠状病毒 肺炎 疫情 捐赠 物资 快速 通关 保障 进口 药品 消毒 物品 防护用品 救治 器械 防控 物资 快速 通关 各直属 海关 相关 通关 现场 设立 进口 捐赠 物资 快速 通关 受理 窗口 绿色通道 实施 快速 验放 紧急情况 下可先 登记 放行 按规定 补办 相关 手续 用于 防控 疫情 涉及 国家 进口 药品 管理 准许 医用 物资 海关 医药 主管部门 证明 先予 放行 补办 相关 手续 收起 全文 
"
-1,"科普 新型 冠状病毒 我俩 坐在 沙发 语重心长 出门 出门 口罩 我爸 姑娘 集市 套大鹅去 气炸 非要 出门 只能 强制性 口罩 真的 拜托 求求 病毒 快点 消灭 集安 这座 城市 太小 医疗 设备 落后 地方 距离远 重视 吉林 拜托 好好 感染 东北三省 冠性 病毒 未见 防控 措施 收起 全文 
"
-1,"医生 逝者 生者 如斯 离开 回来 放不下 记忆 越来越 努力 脑海 搜索 音容 面貌 经历 想象 心情 该会 一段 日子 该是 多么 难过 绝望 一类 沉默不语 尴尬 安心 眼神 猜测出 经历 一生 幸福 时刻 幸福 悲痛 衬托 而出 拥有 懂得 珍惜 学会 珍惜 物是人非 像是 亲人 陪伴 时光 像是 恋人 疼爱 感觉 像是 朋友 聊天 畅快 像是 活泼 乐观 心态 像是 平淡 飞快 年年岁岁 像是 新型 冠状病毒 肆虐 岁月 静好 肆意 挥霍 永远 偿还 思考 良久 珍惜 能力 自我 封闭 自我 怀疑 自我 否定 不好 工作 感到 迷茫 混水摸鱼 家里人 催促 好好 工作 考研 给予 家人 足够 陪伴 恋爱 不上 明明 在意 对方 努力 地记 对方 忘记 人际交往 疲累 感到 消耗 精力 害怕 交际 排斥 不好 自我 否定 越来越 自我 封闭 害怕 面对 感觉 死循环 收起 全文 
"
-1,"知事 新型 冠状病毒 检测 分钟 上海 之江 生物科技 公司 研发 新型 冠状病毒 核酸 检测 试剂盒 上海 医疗器械 检测 检验 紧急 呼叫 探访 试剂 生产 实验室 发现 流程 提取 样本 检测 分钟 试剂盒 发往 医院 用来 测定 疑似 患者 新型 冠状病毒 紧急 呼叫 视频 收起 全文 
"
1,"武汉 加速 大年初一 一批 上海 医疗 专家 驰援 武汉 时分 正是 大年初一 团聚 上海市 疾病 预防 控制中心 专家 任宏 奕奕 郭雁飞 乘坐 高铁 前往 武汉 当天 中午 上海市 疾控中心 接到 国家 卫健委 通知 武汉 抗击 新型 冠状病毒 肺炎 疫情 急需 流行病学 调查 分析 公共卫生 政策 领域 专家 上海市 卫生 健康 br 任宏 担任 此次 上海 鄂疾控 小分队 队长 长期 急性 传染病 防治 肝炎 防治 部门 工作 上海市 肝炎 防控 各项 规划 方案 起草人 奕奕 长期 急性 传染病 防治 流行病学 调查 一线 工作 郭雁飞 公共卫生 数据分析 专家 专家 应对 SARS HN 禽流感 HN 禽流感 疫情 经验 任宏说 大年初一 接到 特别 家人 理解 支持 奕奕 家有 身体 不适 高龄 老人 郭雁飞 夫妻 疾控中心 加班 孩子 尚小 克服 困难 毅然 奔赴 武汉 小分队 抵达 武汉 疫区 现场 患者 流行病学 调查 疫情 分析 予以 援助 指导 前线 防控 措施 策略 提出 意见 祝你们 驰援 平安 归来 记者 颜维琦 绍兴 收起 全文 
"
1,"新型 冠状病毒 ## 上海 肺炎 怀疑 闵行区 黎明 武汉 居民 武汉 居民 当晚 通知 警方 希望 上门 情况 依然 动静 小区 辖属 派出所 龙茗路 派出所 希望 相关 单位 重视 上海 闵行 警民 直通车 闵行 警民 直通车 上海 
"
1,"武汉 病毒 核酸 检测 预计 可达份 武汉市 疾病 预防 控制 机构 疾控中心 医疗机构 同济 医院 协和医院 人民 医院 中南 医院 第一 医院 市中心 医院 第三 医院 金银 医院 肺科 医院 专业 机构 中科院 武汉 病毒 深圳 华大基因 科技 有限公司 新冠 肺炎 病原学 检测 病毒 核酸 检测 预计 可达份 疫情 发展 全市 符合条件 医疗机构 专业 机构 新冠 肺炎 病原学 检测 提升 新冠 肺炎 检测 诊治 能力 人民日报 收起 全文 
"
1,"绵薄之力 慈善 募捐 新型 冠状病毒 防控 专项基金 公益 网页 链接 
"
0,"防控 新型 冠状病毒 医疗 队员 除夕夜 出发 驰援 武汉 网页 链接 
"
1,"钟南山 新型 冠状病毒 肺炎 来自 野味 新浪 热点 钟南山 新型 冠状病毒 肺炎 来自 野味 
"
1,"武汉 加油 中国 加油 希望 睡醒 新型 冠状病毒 肺炎 控制 成功 好消息 
"
1,"新型 冠状病毒 武汉 人民 乱跑 咱家 兄弟姐妹 一人 治好 乱跑 全家 自顾不暇 武汉 小朋友 明白 道理 狠心 母亲 不爱 孩子 狠心 同胞 不爱 手足 希望 武汉 小朋友 自觉 家里人 放弃 武汉 加油 
"
-1,"新型 冠状病毒 这次 新型 冠状病毒 可怕 症状 致死率 超长 潜伏期 携带者 无症状 传染 人防 不设防 
"
0,"新型 冠状病毒 ## 兰州 广西 新增 新型 肺炎 致敬 疫情 前线 医护人员 年月日 广西 报告 新型 冠状病毒 感染 肺炎 新增 确诊 病例 南宁市 柳州市 北海市 百色市 桂林 梧州 全区 累计 报告 新型 冠状病毒 感染 肺炎 确诊 病例 南宁市 柳州市 桂林市 梧州市 北海市 防城港市 玉林市 百色市 河池市 追踪 密切接触 接受 医学观察 关注 新型 冠状病毒 疫情 人民日报 收起 全文 
"
0,"新型 冠状病毒 好强 求生欲 苏州 明基 医院 
"
1,"妹妹 二舅 路上 怀着 新型 冠状病毒 恐惧 抬头 好看 天空 晚上 东方 卫视 朱一龙 演唱 谢谢 脑后 剩下 晚安 朱一龙 
"
0,"安徽省 新型 冠状病毒 确诊 学学 河南 村里 宣传 到位 全靠 自觉 这能行 安徽 发布 安徽 公安 交警 在线 安徽 治安 在线 安徽 公安 指挥 中心 安徽 检察 安徽 法医 在线 麻烦 提高警惕 意识 
"
0,"佛教 微博 学院 武汉 一线 医生 详述 新冠 肺炎 治疗 过程 患者 轻微 绝大部分 治愈 希望 做好 防护 工作 恐慌 佛教 微博 学院 微博 视频 
"
1,"万众一心 抗击 新冠 肺炎 ## 正确 脱戴 口罩 方法 武汉协和医院 医生 家属 分钟 科普 家庭版 抗疫 防护 措施 出门 回家 口罩 正确 手机 消毒 善用 清洁 咳嗽 恐惧 视频 小哥 武汉协和医院 内分泌科 夏文芳 医生 儿子 分钟 科普 医生 家庭 抗疫 防护 措施 转发 周知 人民 一手 video 视频 收起 全文 
"
0,"万众一心 抗击 新冠 肺炎 医护人员 幸苦 照顾 中国 加油 祈祷 
"
-1,"云南 新增 例新冠 肺炎 病例 啥时候 结束 传言 大理 封城 真不真 延迟 开学 
"
0,"江西 新增 新冠 肺炎 病例 更新 官方 不发 微博 更新 市县 镇乡 南昌 
"
-1,"肺炎 症状 三岁 小侄 腊月 二十六 发烧 镇上 医院 检查 治疗 检查 血常规 显示 贫血 第一次 发烧 隔天 发烧 输液 孩子 年三十 当天 体温 疫情 关键时期 医院 检查 生病 导致 小孩 免疫力 下降 初一 上午 发烧 轻微 咳嗽 统计 截止 咳嗽 五六 孩子 唾沫 人民 医院 检查 肺部 纹理 医生 住院 办理 住院手续 转移 住院部 主治医生 怀疑 新型 流感 一系列 检查 八点 妈妈 医院 照顾 孩子 真的 异常 难熬 炎症 前三天 反复 发高烧 没出 新型 肺炎 妈妈 闭门不出 孩子 生病 医院 人满为患 小孩子 不好 身为 姑姑 彻夜难眠 时期 咬牙 多种 新冠 病毒 药物 收起 全文 
"
1,"全国 确诊 新型 肺炎 病例 ## 最新 疫情 地图 ## 医护人员 致敬 早上 时许 湖北省 中西医 医院 新华 医院 耳鼻喉科 门诊 医生 武东 医生 因新冠 肺炎 离世 享年 LNVTEL 电源 数据线 微博 视频 网页 链接 
"
1,"新冠 肺炎 疫情 治疗 研究进展 肺炎 疫情 处于 流行 疫情 防控 治疗 研究 突破 中国 疾控中心 传来 好消息 我国 首珠 新型 冠状病毒 毒种 成功 分离 冠状病毒 研究 专家 德国 吕贝克 大学教授 罗尔夫 希尔 菲尔德 Prof Rolf Hilgenfeld 携带 两种 抑制剂 前往 中国 测试 新型 冠状病毒 作用 希尔 菲尔德 团队 研制 针对 SARS 病毒 抑制剂 此次 前往 中国 带来 两种 同日 钟南山 院士 接受 广州日报 采访 时称 已有 几种 确认 安全性 药物 用于 临床 治疗 疗效 进一步 观察 新型 肺炎 疫情 进展 确诊 人数 激增 钟南山 已有 药物 用于 临床 治疗 经济 观察 专业 财经新闻 网站 新型 肺炎 疫情 进展 确诊 人数 激增 钟南山 已有 药物 用于 临床 治疗 收起 全文 
"
-1,"随手 夜半 絮语 随手 万众一心 抗击 新冠 肺炎 ## 武汉 加油 ## 武汉 ## 武汉 封城 ## 武汉 封城后 市民 生活 武汉 封城 第二天 天气 配合 心情 冷雨 泼洒 下午 超市 打烊 赶去 买菜 接连 两天 新冠 肺炎 真真假假 信息 神经 高度 紧张 哥哥 电话 微信 密集 轰炸 导致 入睡 得知 老哥 住在一起 母亲 告知 家里 无粮 之时 惊诧 过年 哪有 年货 家庭 年货 着急 语调 疑神疑鬼 哥哥 过年 买菜 超市 传染源 网上 买菜 送货员 带病毒 母亲 重重的 那声 叹息 身体 更累 老哥 患有 免疫 低下 疾病 易感 人群 担心 不无道理 过度 恐慌 焦虑 只会 免疫力 下降 百害 一利 安静 一点 冷静 深吸 一口气 摇摇头 放下 手中 起身 出门 前往 超市 天阴 厉害 街上 车少 人稀 旁边 轻轨 静静的 轰隆 奔跑 失眠 深恶痛绝 无比 怀念 忙碌 穿梭 身影 一座 城市 活力 背景 超市 临近 打烊 工作人员 催促 顾客 赶紧 选购 两把 菜薹 五个 白萝卜 环顾四周 寻找 师傅 未果 称菜 下班 明天 再来 反正 天天 供应 背后 嗓子 不由自主 打了个 激灵 点头 一一 原处 不舍 不甘 几袋 培根 几盒 生菜 几根 苦瓜 十个 馒头 两盒 豆米 两罐 肚片 网兜 鸡蛋 支付 百元 离开 超市 俗话说 远路 无轻担 一点 不假 东西 越提 越累 平时 坐地铁 几分钟 到达 妈妈 只能靠 步行 走走停停 停停 歇歇 竟花 半小时 到达 坚持下去 天天 曙光 时刻 武汉 收起 全文 
"
-1,"西班牙 卫生部 消息 源向 埃菲社 透露 化验 结果表明 排除 西班牙 比斯开 第三例 新冠 肺炎 疑似 案例 Las pruebas realizadas una paciente ingresada en el hospital de Cruces en Barakaldo Bizkaia han descartado la neumon padece estuviera asociada al coronavirus se extiende desde la provincia china de Wuhan han informado Efe fuentes del Ministerio de Sanidad 收起 全文 
"
-1,"钟南山 说动 转发 家庭版 抗疫 措施 家中 预防 肺炎 武汉协和医院 教授 儿子 学生 拍摄 一支 视频 手把手 指导 预防措施 视频 生命 时报 生命 时报 微博 视频 
"
1,"致敬 疫情 前线 医护人员 ## 武汉 新冠 肺炎 社会 捐赠 方式 加油 
"
1,"深圳 卫健委 我家 天使 交给 她护 病患 健康 你护 希望 第一 梯队 平安 健康 归来 万众一心 抗击 新冠 肺炎 
"
1,"华夏儿女 共享 中华 大地 点滴 汇爱 成海 奋战 抗击 病毒 一线 位置 英雄 加油 武汉 加油 中国 加油 武汉 新冠 肺炎 社会 捐赠 方式 
"
