时间,博文id,用户,用户id,评论,转发,点赞,博文,情感分数
2020年01月02日 19:50,4456374039640341,楼来乐,6028143016,0,0,1,"
                    我分享了话题#不明原因肺炎患者转入传染病医院# ​                ",-3
2020年01月02日 19:48,4456373482102606,这是袁征1119,2600885045,0,0,6,"
                    #不明原因肺炎患者转入传染病医院#人类与野生动物的界限不清 干扰入侵终致引火烧身。 ​                ",-5
2020年01月02日 19:47,4456373355704653,朱磊ley,1741568145,149,11,428,"
                    #不明原因肺炎患者转入传染病医院##武汉发现不明原因肺炎# 我觉得武汉市卫健委也挺倔强的，现在各报社都已经报了四六楼住着患者，五楼也开始接待，你们跟没事人一样，连通报一下最新情况，解释一下相关问题都没。武汉人民真的很焦虑你们看不出来吗？ ​                ",-8.5
2020年01月02日 19:47,4456373230091458,山河醉梦,5596887124,0,0,3,"
                    #不明原因肺炎患者转入传染病医院#马上春运了，希望大家都平安健康过年🙏🙏🙏 ​                ",0
2020年01月02日 19:45,4456372697413743,肺癌专家苏延军,6586581066,3,7,16,"
                    #不明原因肺炎患者转入传染病医院# #医疗科普# 肺炎的发病原因和症状有哪些？ （cr:医视频）肺炎是指终末气道、肺泡和肺间质的炎症，其发病原因可由细菌、病毒、真菌、非典型病原体等致病微生物、以及放射线、吸入性异物等理化因素引起。患者除了卧床休息、大量饮水、吸氧、积极排痰外，治疗的最主要环节是抗感染。  L肺癌专家苏延军的微博视频 收起全文d
                ",9.0
2020年01月02日 19:44,4456372600903730,是肉肉儿呀xjys,7283390596,0,0,0,"
                    #不明原因肺炎患者转入传染病医院#愿平安🙏🙏🙏无事 ​                ",-1
2020年01月02日 19:44,4456372521884025,BTVi生活,1847251991,0,0,2,"
                    #i生活播报# 【武汉#不明原因肺炎患者转入传染病医院#】近日，武汉华南海鲜市场不明原因肺炎事件持续引发关注。记者走访发现，相关患者已于2019年12月31日转入武汉市一家传染病专科医院进行隔离治疗。此外，记者了解到，华南海鲜市场附近小区有居民也感染了不明原因肺炎，目前已进入上述医院隔离治疗。（新京报）O网页链接 收起全文d
                ",-3
2020年01月02日 19:41,4456371870770434,吃烤肉的土豆,7102168327,1,0,6,"
                    #不明原因肺炎患者转入传染病医院#有没有官方给个声明，快春运了，有点怕怕诶 ​                ",-2.5
2020年01月02日 19:39,4456371258677465,Shy哥的PalmAngels,6903161064,0,0,0,"
                    #不明原因肺炎患者转入传染病医院#别吓我啊…我十号还要从汉口站坐火车回家 ​                ",-3
2020年01月02日 19:39,4456371233695791,yuyulmf,2693345091,15,0,6,"
                    #不明原因肺炎患者转入传染病医院# 我只想知道我原计划的武汉行还能去嘛，想要知道实情到底如何 ​                ",3.0
2020年01月02日 19:39,4456371225280457,刘大鸨,6346963913,5,0,8,"
                    #不明原因肺炎患者转入传染病医院#这一层很有思想，心惊报就算了，所有的报道当娱乐新闻看就行 ​                ",2.0
2020年01月02日 19:38,4456371041169739,一闪一闪亮晶晶zxx呀,6966844338,0,0,2,"
                    #不明原因肺炎患者转入传染病医院#所以这个海鲜市场还是好好整顿一下吧，希望早日康复 ​                ",-1
2020年01月02日 19:37,4456370801580114,聪明婷bb,3178354243,0,0,2,"
                    #不明原因肺炎患者转入传染病医院# 提高警惕 不要去人流多的地方 注意卫生 ​                ",0.0
2020年01月02日 19:36,4456370553887968,热门资讯第一线,6367852368,0,0,2,"
                    #不明原因肺炎患者转入传染病医院#华南海鲜市场附近小区有居民也感染了不明原因肺炎，目前已进入传染病医院隔离治疗。希望大家不信谣也不传谣，避免去往人群多的地方，了解冬春季传染病防控情况和节日健康常识L国家卫健委：发布冬春季传染病防控情况和节日健康常识 ​                ",-1.0
2020年01月02日 19:35,4456370226706398,一丝一缕一炊烟,1675167175,1,0,3,"
                    #不明原因肺炎患者转入传染病医院#从患者嘴里，能查出来原因，经常喜欢吃的是什么？ ​                ",-1
2020年01月02日 19:35,4456370193510200,郭嘉雅1,2251897712,0,0,0,"
                    #不明原因肺炎患者转入传染病医院#懦弱的背后，是强忍的坚强。 ​                ",-3
2020年01月02日 19:32,4456369585343750,浅雪酥柒诺,6016561927,0,0,1,"
                    #不明原因肺炎患者转入传染病医院#希望这位患者早日恢复健康 ​                ",-3
2020年01月02日 19:31,4456369253552750,会有人真心爱你k,6985359890,0,0,0,"
                    #不明原因肺炎患者转入传染病医院#希望大家都好好的 ​                ",-1
2020年01月02日 19:31,4456369173843043,一丝一缕一炊烟,1675167175,0,0,0,"
                    #不明原因肺炎患者转入传染病医院#病从口入，管住自己的嘴巴！ ​                ",-3
2020年01月02日 19:31,4456369140757530,厦门天气在线,2649558901,0,4,9,"
                    【科普：什么是肺炎？怎样预防？】肺炎的症状及发病原因是什么，下面是大多数常见肺炎的发病机制，转发视频让更多人了解下！L艾力唠健康的微博视频 #不明原因肺炎患者转入传染病医院# ​                ",5.0
2020年01月02日 19:30,4456369089949979,关于把握卿,6496997032,0,0,0,"
                    #不明原因肺炎患者转入传染病医院# ​                ",-3
2020年01月02日 19:29,4456368838504113,摆脱颓废吧,6155295958,0,0,4,"
                    #不明原因肺炎患者转入传染病医院#六号的飞机票，爸妈和我都在犹豫要不要退票了，结果我爷爷和叔叔就直接把网购的东西还有行李寄到武汉了，真的给力😂 ​                ",-1
2020年01月02日 19:29,4456368796718927,内江东兴公安,3547895232,0,1,1,"
                    #不明原因肺炎患者转入传染病医院#【科普：什么是肺炎？怎样预防？】肺炎的症状及发病原因是什么，下面是大多数常见肺炎的发病机制，转发视频让更多人了解下！L艾力唠健康的微博视频 ​​​                ",5.0
2020年01月02日 19:29,4456368712542080,一丝一缕一炊烟,1675167175,0,0,1,"
                    #不明原因肺炎患者转入传染病医院#拒绝一切不明来源的生物 ​                ",-5
2020年01月02日 19:28,4456368390484838,一丝一缕一炊烟,1675167175,0,0,2,"
                    #不明原因肺炎患者转入传染病医院#第一感觉还是野味有关联 ​                ",-3
2020年01月02日 19:27,4456368205471315,谁让我们相遇吖,5666453286,53,0,23,"
                    刚来很慌#武汉发现不明原因肺炎##不明原因肺炎患者转入传染病医院# 2武汉·湘隆时代广场 ​                ",-6.0
2020年01月02日 19:26,4456367882448196,搜狐新闻,5890672121,140,46,814,"
                    【武汉肺炎患者讲述：感染性不强 家属未被体检】武汉发现的多例不明原因肺炎病例仍在隔离治疗中，有多位患者目前被收治在武汉市金银潭医院。有患者家属透露，因本次肺炎传染性不强，目前未被要求体检。目前正在接受治疗的69岁患者郑先生称，他原本在华中科技大学同济医学院附属同济医院治疗，“本来都要好了，上个星期五复查后突然被转到金银潭医院。”据郑先生妻子描述，他家因负责酒店采购业务，所以经常与华南市场联系。12月12日，郑先生开始发烧，去了一医院检查，诊断为肺部感染，后来他又去了同济医院住院，经治疗后退烧。同济医院给的出院诊断结论为“重症病毒性肺炎”，建议转武汉市金银潭医院继续治疗。2019年12月29日，郑先生被转到金银潭医院。另一位患者的家属黄女士称，她丈夫也是做酒店采购，上个月发烧一周。起初是在小医院治疗，后来转到同济医院，被诊断为肺炎。“医生说没有特效药，我们也挺着急。”黄女士说，1月1日，同济医院表示要集中治疗，随后，丈夫被转来金银潭医院，“送来的时候发烧40度”。 黄女士说：“我跟他住一起都没有要求我检查，说明这个不传染，也算是好事情。” 据介绍，金银潭医院对此次不明原因肺炎患者进行集中管理。患者没有接受太多常规意义上的治疗，但医生每天会来病房测量体温，且不允许病人与外界接触。传染病病房外的铁门已经被关严，门口告示写着“致所有家属：患者所需生活用品一律下午3到4点送来，用袋子装好，并写上患者序号姓名，谢谢配合。（其他时间暂不接待）”O网页链接 收起全文d
                ",11.5
2020年01月02日 19:25,4456367690001814,浅Amoroso,6045880677,0,0,0,"
                    #不明原因肺炎患者转入传染病医院#为啥学校还不给放假，明明都没有课了，这种情况下更想回家了 ​                ",-5.0
2020年01月02日 19:24,4456367467152396,那年冬季长跑我跑第一,2200697827,3,0,5,"
                    #不明原因肺炎患者转入传染病医院#非自然死亡？ ​                ",-4
2020年01月02日 19:24,4456367417226531,36氪,1750070171,8,4,43,"
                    #今日大事件#  今天由氪小也为你播报#氪星晚报# ，看看有没有你关心的？今天科技互联网圈Top3大新闻：1、#常程加入小米#集团担任副总裁，联想回应：签有竞业禁止条款，小米回应：没有竞业条款，竞业补偿没拿2、哈啰出行抵押700万辆单车给蚂蚁金服，哈啰回应：动产抵押一直存在，财务良好3、#苹果宣布2019款iPad降价#，最高降幅达500元大公司都发生啥事：1、小米与中国电信共同发起的5G联合创新实验室正式揭牌成立2、比特大陆再裁员，AI业务成重灾区3、腾讯回应暴力裁员：该员工不匹配岗位要求4、毒App更名得物App，CEO杨冰：90后00后正成消费主力5、阿里达摩院公布2020十大科技趋势：工业互联网的超融合等6、巨人网络任命吴萌出任联席CEO，全面负责公司业务7、#联通将尾号66定为靓号#，携号转网需付违约金8、特斯拉又发生致死车祸：政府启动调查，尚未证实与自动驾驶有关大佬又说了啥话：1、常程：小米是最美的期待，2020拼搏从第一天开始2、雷军2020新年全员信：“5G+AIoT”五年至少投入500亿3、李在镕：三星计划利用世界上第一个3纳米工艺制造芯片4、AMD首席技术官：CPU升级周期为12至18个月看看发布了啥新产品：1、阿里上线K歌产品“鲸鸣”，首推语音弹幕功能2、特斯拉将推出“打盹模式”3、华为首个智能无人售货店昨日开业：机械臂24小时卖手机4、#首个国产宫颈癌疫苗定价329#元/支 14岁以下接种2针、正准备投产还有啥重要的资讯：1、#误吞AirPod医生建议自行排出#，男孩：不敢离手机太近，怕它在胃里播放音乐2、#不明原因肺炎患者转入传染病医院#3、#放羊娃成网红带货主播#4、#网络主播三亚海滩骚扰游客#5、#直播业平均月薪9423元#，并非人人都是李佳琦6、#喝全脂牛奶超重可能性低40%#7、#武汉航班现疑似传染病人为不实消息# 收起全文d
                ",5.0
